Data;ISPB;Nome;NaturezaUsuario;TipoChave;qtdChaves
30/04/2023;30723871;BANQI;PF;e-mail;377496
31/01/2023;40473435;REPASSES FINANCEIROS E SOLUCOES TECNOLOGICAS IP SA;PJ;Aleatoria;28
28/02/2023;5158093;CCLA REG LESTE BACIA RIO DOCE;PF;e-mail;1239
31/03/2023;36900256;CCM MED EMP MT;PF;Aleatoria;2068
31/03/2023;30980539;U4C INSTITUICAO DE PAGAMENTO SA;PJ;e-mail;711
31/07/2023;5036532;CCC UNICOOB-SICOOB CENTR UNIC;PJ;CNPJ;4
31/07/2023;90400888;BCO SANTANDER (BRASIL) SA;PF;e-mail;3025428
31/03/2023;37442605;COOP SICREDI GRANDES RIOS;PF;e-mail;21449
31/03/2023;25798596;CC CREDIVAR;PJ;Aleatoria;1197
28/02/2023;17819084;PAGCERTO;PJ;Celular;761
31/07/2023;41805003;CCLA ALTO SAO FRANCISCO;PJ;Aleatoria;182
31/03/2023;28127603;BCO BANESTES SA;PF;e-mail;51617
31/05/2023;8044854;CC DO CENTRO DO ESTADO DE RONDAîNIA;PJ;Celular;1252
31/01/2023;23949522;CC CREDICARPA;PJ;Celular;182
30/04/2023;18966739;CC COPERSUL LTDA;PJ;e-mail;116
31/07/2023;21661202;CC CREDICAMPO LTDA;PJ;Celular;325
31/01/2023;17184037;BCO MERCANTIL DO BRASIL SA;PJ;CNPJ;828
31/01/2023;2000895;CECM SERV POD JUD TCE ORG PUBL MUN EST FED RJ;PF;Celular;759
30/06/2023;3862898;CCLA EMPREG DOS CORREIOS - SICOOB COOPERCORREIOS;PJ;CNPJ;117
30/06/2023;42934794;CC CREDIPIMENTA;PJ;Celular;54
31/07/2023;1559914;CCLA LESTE E NORDESTE MINEIRO;PF;Celular;4759
31/07/2023;7318874;COOP  SICOOB MADIO OESTE;PJ;e-mail;297
31/05/2023;75847;CC UNICRED CENTRO-SUL LTDA - UNICRED CENTRO-SUL;PJ;Celular;740
30/06/2023;72257793;SICREDI CEARAÅ;PF;Celular;5685
31/05/2023;53236808;CCLA DE ARARAQUARA E REGIAO;PF;Celular;817
31/03/2023;2057584;CC SICOOB SERTAO;PF;Aleatoria;3945
31/05/2023;17819084;PAGCERTO;PF;CPF;1
31/08/2023;2038232;BANCO SICOOB SA;PJ;Celular;556
30/04/2023;35210410;ONEKEY PAYMENTS;PF;Aleatoria;14
31/03/2023;7509426;COOP CRESOL XANXERE;PF;e-mail;197
28/02/2023;71392047;CC MONTECREDI LTDA;PF;Celular;1082
31/08/2023;33615055;CCLA ANAÅPOLIS E REGIAO;PJ;e-mail;208
30/06/2023;4862600;PORTOSEG SA CFI;PF;e-mail;1271
31/05/2023;11581339;BMP SCMEPP LTDA;PF;Aleatoria;12961
31/03/2023;1073966;CCR DE ABELARDO LUZ;PF;CPF;823
31/01/2023;87067757;COOP SICREDI CENTRO SERRA;PF;Celular;5453
31/03/2023;81367880;CCLA SUL CATARINENSE;PJ;Celular;1576
31/05/2023;15357060;BCO WOORI BANK DO BRASIL SA;PJ;CNPJ;4
30/04/2023;7206072;COOP SICREDI NOVOS HORIZONTES;PJ;Celular;891
30/04/2023;707903;CC VALE DO CANOAS;PJ;Celular;85
31/07/2023;40473435;REPASSES FINANCEIROS E SOLUCOES TECNOLOGICAS IP SA;PJ;Aleatoria;72
31/01/2023;10218474;CIVIA COOP CRED;PJ;CNPJ;3553
31/05/2023;71328769;SICOOB COCRED CC;PF;e-mail;3350
30/06/2023;9463721;COOP CRESOL JACINTO MACHADO;PJ;e-mail;59
31/05/2023;31815293;SICOOB NORTE;PJ;e-mail;15
31/08/2023;4013172;CC SICOOB 3 COLINAS;PF;e-mail;853
31/07/2023;81011686;CC DO NORTE CATARINENSE E SUL PARANAENSE;PJ;CNPJ;4097
31/05/2023;1110032;CCPIMAD E LA MINAS - ES LTDA - UNICRED MINAS - ES;PF;Celular;2
31/08/2023;32983165;COOP SICREDI VL DO CERRADO;PF;e-mail;8331
31/08/2023;31818873;QESH IP LTDA;PJ;Aleatoria;23
31/03/2023;7318874;COOP  SICOOB MADIO OESTE;PF;Celular;2262
30/06/2023;8044854;CC DO CENTRO DO ESTADO DE RONDAîNIA;PJ;Celular;1263
30/06/2023;1090027;CECMM CATEG AFINS-UNICRED MULTIPLO VALOR;PF;e-mail;554
30/04/2023;315557;CONF NAC COOP CENTRAIS UNICRED;PJ;Aleatoria;1
30/04/2023;416968;BANCO INTER;PJ;Aleatoria;329700
30/04/2023;329598;AçNDIGO INVESTIMENTOS DTVM LTDA;PF;e-mail;14
30/04/2023;7122321;CC INTEGRADO - SICOOB INTEGRADO;PJ;Aleatoria;1238
31/01/2023;81099491;COOP SICREDI VALE DO PIQUIRI;PJ;e-mail;2091
31/08/2023;53623781;CC COOPCRED;PF;Celular;1539
30/04/2023;2883398;CC VALE ITAJAAç E ITAPOCAö;PF;Aleatoria;840
31/08/2023;4853988;COOP SICREDI BANDEIRANTES;PJ;Celular;212
31/05/2023;81014060;CCLAA ITAIPU SICOOB CREDITAIPU;PJ;e-mail;807
31/07/2023;89990501;COOP SICREDI IBIRAIARAS RS/MG;PJ;e-mail;505
28/02/2023;19962468;COOP SICREDI COOABCRED RS;PJ;Aleatoria;79
31/08/2023;37880206;CORA SCD SA;PJ;e-mail;121759
30/06/2023;62109566;CREDISAN CC;PF;e-mail;821
31/08/2023;3427097;CCLA DO SUL CATARINENSE;PJ;e-mail;606
31/01/2023;5582619;CC SICOOB OURO VERDE;PJ;CNPJ;8231
30/06/2023;3102185;CC DOS SERVIDORES, EMPRESARIOS, AUTONOMOS E LIBERAIS;PF;Celular;249
31/05/2023;9343038;COOP SICREDI ALTSERTAO PARAIBANO;PJ;e-mail;120
31/07/2023;3428338;SICREDI CREDUNI;PF;Celular;1770
28/02/2023;25387671;CC ALTO PARANAIBA E REGIAO;PF;Aleatoria;1366
28/02/2023;7502031;CCLA CENTRO OESTE LTDA;PF;Celular;1278
30/06/2023;81706616;COOP SICREDI VLR SUSTENT PR/SP;PF;e-mail;2814
30/06/2023;9089356;EFAç SA - IP;PJ;CNPJ;9556
30/04/2023;2282165;CC SICOOB CREDICONQUISTA;PF;Aleatoria;1120
28/02/2023;4013172;CC SICOOB 3 COLINAS;PJ;Aleatoria;470
31/03/2023;7440317;CC SICOOB CREDMED;PF;Celular;1
31/08/2023;17819084;PAGCERTO;PF;CPF;1
30/04/2023;2663426;COOP CRESOL NOROESTE;PF;Celular;3230
31/03/2023;21332862;CARTOS SCD SA;PJ;Celular;6
28/02/2023;4307598;FIDUCIA SCMEPP LTDA;PJ;e-mail;99
31/01/2023;3130170;BRASIL CARD IP LTDA;PF;e-mail;275
30/04/2023;2602922;CC MAD, SERV PUBL E EMP DO NE LTDA;PJ;e-mail;236
31/08/2023;8850613;CECM EMPR CENT ELETRICAS/SC;PJ;e-mail;109
31/08/2023;64739121;SICOOB CRED COPERCANA;PF;Celular;976
31/07/2023;90497256;COOP SICREDI INTERESTADOS RS/ES;PJ;Celular;1233
31/01/2023;2904125;COOP CRESOL JACUTINGA;PF;e-mail;336
31/01/2023;3320525;COOP ARACOOP LTDA - SICOOB ARACOOP;PF;Celular;9626
31/01/2023;10520232;COOP CRESOL AMAZONIA;PF;e-mail;657
31/08/2023;416968;BANCO INTER;PF;Celular;4375200
31/07/2023;58497702;BCO LETSBANK SA;PJ;e-mail;919
31/07/2023;15357060;BCO WOORI BANK DO BRASIL SA;PF;CPF;41
31/08/2023;17184037;BCO MERCANTIL DO BRASIL SA;PJ;e-mail;298
28/02/2023;7509426;COOP CRESOL XANXERE;PF;Celular;422
31/01/2023;2587492;CCLA URUBICI;PJ;Celular;396
30/04/2023;2528151;CC SICOOB CREDCOOP;PJ;e-mail;114
30/04/2023;22760839;CC NOSSOCREDITO;PJ;Celular;604
31/07/2023;3519240;CC PODER JUD E MP MG;PF;e-mail;539
31/05/2023;23757411;RCCL IP SA;PF;e-mail;6
31/08/2023;9464032;MIDWAY SA - SCFI;PF;e-mail;75958
31/01/2023;9576849;CCLA CERES E RIALMA LTDA;PJ;Celular;121
30/06/2023;63229629;CCR ASCOOB SISAL;PF;e-mail;1101
31/03/2023;33579731;CCLA CENTRO-SUL GOIANO;PJ;Aleatoria;268
31/01/2023;3323840;BCO ALFA SA;PJ;Aleatoria;5
30/04/2023;78834975;CCLA DO VALE DO CANOINHAS;PJ;Aleatoria;1444
30/06/2023;9639338;CECM PRAIA GRANDE E REGIA£O;PF;Celular;1
31/08/2023;4862600;PORTOSEG SA CFI;PF;Celular;656
31/05/2023;1796302;UNICRED REGIAO DOS VALES;PJ;Aleatoria;287
28/02/2023;41255225;COOP SICREDI CENT PERNAMBUCANA;PJ;Celular;169
30/06/2023;3612764;COOP FRONTEIRAS;PF;Aleatoria;2095
31/07/2023;2447120;CC SICOOB EXTREMO SUL LTDA;PJ;Celular;591
31/03/2023;8055016;COOP CRESOL INTERACAO;PJ;Celular;105
31/07/2023;86389236;COOP SICOOB UNI SUDESTE;PF;Aleatoria;2546
30/04/2023;41669227;CCLA PROD RURAIS TRIAÇNGULO;PJ;e-mail;468
30/06/2023;5203605;SICOOB AMAZAîNIA;PJ;Celular;1440
31/08/2023;17361536;CC REG COLAR METROPOLITANO VALE DO AAáO LTDA;PF;Celular;3793
28/02/2023;2844024;COOP CRESOL EVOLUCAO;PJ;Celular;152
30/06/2023;81115149;COOP SICREDI GRANDES LAGOS;PJ;Aleatoria;2208
28/02/2023;2794761;CECM SERV UNIV FED VI«OSA;PF;e-mail;353
28/02/2023;17343510;COOP CRESOL RAIZ;PJ;CNPJ;850
31/01/2023;2910987;COOP CRESOL CENTRO SUL RS/MS;PJ;e-mail;413
31/03/2023;45246410;BANCO GENIAL;PJ;CNPJ;79
30/04/2023;75847;CC UNICRED CENTRO-SUL LTDA - UNICRED CENTRO-SUL;PF;Celular;3644
31/08/2023;2015588;CCLA DO CENTRO SUL RONDONIENSE;PJ;Celular;2552
31/08/2023;21995256;MAG IP LTDA;PJ;Aleatoria;28
31/08/2023;2833202;UNICRED SUDOESTE DA BAHIA;PF;CPF;152
31/01/2023;5863726;COOP CRESOL PLANALTO SERRA;PF;CPF;4235
31/01/2023;79063574;COOP SICREDI NORTE SUL;PF;CPF;19422
31/08/2023;62109566;CREDISAN CC;PF;CPF;1135
31/08/2023;8560508;COOP CRESOL TRIUNFO;PJ;Aleatoria;261
31/07/2023;4350225;COOP CRESOL TRADICAO;PF;e-mail;1129
30/06/2023;2587492;CCLA URUBICI;PF;Celular;1668
30/06/2023;815319;SICOOB SUL-SERRANO;PJ;Celular;2943
30/04/2023;51489318;CECM MAGISTRADOS DE SAO PAULO;PJ;CNPJ;3
31/08/2023;64480833;CCLA MARTINHO CAMPOS;PJ;e-mail;36
31/05/2023;4013172;CC SICOOB 3 COLINAS;PJ;Aleatoria;509
30/04/2023;2282709;COOP CENTRO NORTE BRASILEIRO;PJ;Celular;1998
31/01/2023;87853206;COOP SICREDI OURO BRANCO RS/MG;PF;CPF;33644
31/01/2023;19540550;ASAAS IP SA;PF;Aleatoria;54256
31/08/2023;42898825;CECM MEDICOS E PROFISSIONAIS AREA SAUDE DO BRASIL;PF;Celular;12226
31/07/2023;32430233;SICOOB CONEXAO;PJ;e-mail;2681
30/04/2023;67960229;CC CREDIGUACU;PJ;Celular;2000
28/02/2023;53518684;BCO HSBC SA;PJ;Aleatoria;8
31/08/2023;57647653;COOP SICREDI FORCA DOS VENTOS;PJ;CNPJ;1224
31/07/2023;9464032;MIDWAY SA - SCFI;PF;Celular;47385
30/06/2023;1760242;CCLA DE BH E CIDADES POLO DE MG;PJ;Celular;566
31/01/2023;2282165;CC SICOOB CREDICONQUISTA;PF;e-mail;630
31/05/2023;2493000;SICOOB LESTE;PF;e-mail;507
30/04/2023;27084098;TRANSFEERA IP SA;PJ;Aleatoria;348
30/06/2023;22896431;PICPAY;PF;Celular;6305723
31/01/2023;26191078;COOP SICREDI SUL DO MARANHAO;PJ;Celular;43
30/04/2023;97489280;COOP SICREDI INTEGRACAO BAHIA;PJ;CNPJ;841
31/05/2023;63229629;CCR ASCOOB SISAL;PF;e-mail;1091
31/07/2023;5231945;COOP CRESOL UNIAO DOS VALES;PF;e-mail;1010
30/06/2023;37631058;CCLA DE PALMEIRAS E REGIAO;PF;CPF;653
31/01/2023;45246410;BANCO GENIAL;PF;Aleatoria;250702
31/07/2023;78483310;CCLA ITAPIRANGA;PF;CPF;6664
31/03/2023;43180355;PEFISA SA - CFI;PF;Aleatoria;544114
31/08/2023;5351887;ZEMA CFI S/A;PF;Celular;635
31/07/2023;21995256;MAG IP LTDA;PJ;CNPJ;25
30/06/2023;11581339;BMP SCMEPP LTDA;PJ;e-mail;1692
31/01/2023;70431630;COOP SICREDI UNIVALES MT/RO;PJ;e-mail;690
31/08/2023;95594941;COOP SICREDI REG CENTRO RS/MG;PF;e-mail;9174
28/02/2023;25104230;PAGARE IP;PJ;Aleatoria;26
31/05/2023;33479023;BCO CITIBANK SA;PJ;CNPJ;39
30/06/2023;32995755;COOP SICREDI SUDOESTE MT/PA;PF;Celular;62580
31/01/2023;4079285;CCLA DE ITAJUBAÅ - SICOOB SUDESTE MAIS;PJ;Celular;280
31/01/2023;71884498;CCLA UNICRED DO ESTADO DE SAO PAULO;PJ;Celular;321
28/02/2023;7252614;COOP CRESOL CONFIANCA;PF;e-mail;443
31/05/2023;4138455;CC DO RIO GRANDE DO NORTE - SICOOB RIO GRANDE DO NORTE;PJ;Aleatoria;695
31/03/2023;65229254;CC COOPACREDI;PJ;Celular;813
31/07/2023;24431221;COOP CRESOL TRANSAMAZAîNICA;PJ;Celular;367
31/07/2023;1796302;UNICRED REGIAO DOS VALES;PJ;CNPJ;767
31/05/2023;360305;CAIXA ECONOMICA FEDERAL;PF;CPF;31738605
31/07/2023;44469161;COOPECREDI GUARIBA - CC;PF;CPF;2094
31/08/2023;90729369;COOP SICREDI CULTURAS RS/MG;PJ;CNPJ;4328
28/02/2023;33172537;BCO JP MORGAN SA;PJ;CNPJ;8
31/07/2023;7958405;COOP CRESOL SERRA MAR;PF;Celular;901
31/03/2023;28505126;LOGBANK IP SA;PJ;CNPJ;277
30/06/2023;89990501;COOP SICREDI IBIRAIARAS RS/MG;PJ;Celular;690
31/08/2023;26072728;CC UNIAO CENTRO OESTE LTDA;PJ;Celular;1
31/07/2023;10143499;CCLA JATAAç E REGIAO;PJ;Aleatoria;195
28/02/2023;5428587;COOP CRESOL OLIVEIRA DOS BREJINHOS;PF;Celular;169
31/05/2023;7714057;CECM PROF AÅREA NOTARIAL REGISTRAL;PF;Celular;582
30/04/2023;4174720;CC SICOOB COOPEMAR;PJ;Aleatoria;252
31/07/2023;40867163;N26 SCD;PF;Aleatoria;104764
30/04/2023;9463721;COOP CRESOL JACINTO MACHADO;PF;Celular;638
28/02/2023;3015152;COOP CRESOL SAO VALENTIM;PJ;CNPJ;180
31/08/2023;4565791;COOP CRESOL ARATIBA;PF;Celular;651
30/04/2023;32467086;SICOOB SUL;PF;Celular;13011
30/04/2023;7318874;COOP  SICOOB MADIO OESTE;PF;Celular;2335
28/02/2023;34088029;LISTO SCD SA;PF;Celular;754
30/04/2023;86585049;SICOOB CREDILEITE;PF;e-mail;190
28/02/2023;4484490;COOP SICREDI ALTA NOROESTE SP;PJ;Aleatoria;976
31/07/2023;10520232;COOP CRESOL AMAZONIA;PJ;Celular;387
30/06/2023;16814330;BK INSTITUICAO DE PAGAMENTO;PF;Celular;5657
30/04/2023;9403026;CC CENTRO LESTE NORTE MARANHENSE - SICOOB CENTROLESTE;PJ;Celular;767
31/01/2023;4565791;COOP CRESOL ARATIBA;PJ;e-mail;34
31/05/2023;25395435;CC CREDICAF LTDA;PF;Aleatoria;3405
28/02/2023;81607046;CCLAA SAO MIGUEL DO OESTE;PJ;e-mail;1628
31/03/2023;71027866;BCO BS2 SA;PF;e-mail;14754
28/02/2023;28127603;BCO BANESTES SA;PF;Celular;105964
28/02/2023;24795049;CCLA SUDOESTE GOIANO;PJ;CNPJ;4181
30/04/2023;16695922;ID CTVM;PJ;Aleatoria;3
31/07/2023;7122321;CC INTEGRADO - SICOOB INTEGRADO;PF;CPF;5893
31/08/2023;90608712;COOP SICREDI SERRANA RS;PJ;Aleatoria;6415
31/08/2023;4174720;CC SICOOB COOPEMAR;PF;e-mail;678
31/07/2023;38460917;MACREBANK;PF;e-mail;187
31/03/2023;9576849;CCLA CERES E RIALMA LTDA;PJ;e-mail;59
28/02/2023;73113243;COOP SICREDI MORADA DO SOL SP;PF;e-mail;1471
31/05/2023;7945233;POLOCRED SCMEPP LTDA;PF;e-mail;1
31/07/2023;4663561;COOP INVEST INT SOL VALE DAS AÅGUAS PR/MG;PJ;e-mail;118
31/08/2023;31752308;PHI PAGAMENTOS;PF;Celular;1897
31/01/2023;8071414;CECM SICOOB COOPERAC;PF;Celular;662
31/01/2023;41931445;CC CREDIFOR LTDA;PJ;e-mail;324
31/03/2023;11165756;GLOBAL SCM LTDA;PF;e-mail;3
30/04/2023;3015152;COOP CRESOL SAO VALENTIM;PJ;Aleatoria;41
31/03/2023;36586946;BONUSPAGO SCD SA;PF;CPF;27
31/08/2023;2025743;COOP CRESOL VALE DO OURO;PF;Celular;2050
31/01/2023;2528151;CC SICOOB CREDCOOP;PF;e-mail;460
31/07/2023;32192325;UZZIPAY IP SA;PJ;Aleatoria;171
31/05/2023;16695922;ID CTVM;PJ;Aleatoria;5
30/04/2023;2448839;SICOOB CREDIUNIAO;PJ;Celular;81
28/02/2023;7440317;CC SICOOB CREDMED;PJ;Aleatoria;2
31/05/2023;58022195;CECM EMPR EMP ZILLO LORENZETTI;PJ;CNPJ;1
31/05/2023;66262643;CCLA DE POMPEU LTDA;PJ;CNPJ;871
30/06/2023;4120633;SICOOB EMPRESAS RJ;PJ;e-mail;364
31/07/2023;78825023;CCLAA OESTE CATARINENSE;PJ;Celular;863
31/05/2023;5351887;ZEMA CFI S/A;PF;Aleatoria;5441
30/04/2023;4261151;COOP CRESOL TRANSFORMACAO;PF;Aleatoria;661
31/08/2023;95424891;COOP SICREDI VALE DO RIO PARDO;PF;e-mail;3839
31/08/2023;22896431;PICPAY;PF;Celular;6839029
28/02/2023;259231;CCLA SICOOB UNIMAIS METROPOLITANA;PJ;Celular;500
31/01/2023;11760553;GAZINCRED SA SCFI;PF;Aleatoria;12
28/02/2023;1526924;UNICRED HORIZONTES;PJ;e-mail;87
31/01/2023;1896779;CSU;PF;Aleatoria;7
30/04/2023;40654622;TRINUS SCD SA;PF;Celular;29
31/08/2023;3412878;CC CREDIRAMA;PF;CPF;1884
28/02/2023;1760242;CCLA DE BH E CIDADES POLO DE MG;PJ;Aleatoria;614
28/02/2023;33370115;FURNAS;PJ;CNPJ;793
28/02/2023;3485130;COOP CRESOL ENCOSTAS DA SERRA GERAL;PF;Aleatoria;1054
31/05/2023;1090027;CECMM CATEG AFINS-UNICRED MULTIPLO VALOR;PJ;e-mail;93
31/01/2023;84974278;COOP SICREDI IGUACU PR/SC/SP;PJ;CNPJ;5026
31/07/2023;86829827;CCLA DO VALE;PJ;e-mail;593
28/02/2023;7215632;COOP CRESOL ALTERNATIVA;PJ;e-mail;163
28/02/2023;2587492;CCLA URUBICI;PJ;Celular;395
30/04/2023;39676772;CREDIFIT SCD SA;PF;e-mail;2
31/03/2023;7206072;COOP SICREDI NOVOS HORIZONTES;PF;Celular;10651
30/04/2023;66262643;CCLA DE POMPEU LTDA;PJ;Celular;259
30/06/2023;16501555;STONE IP SA;PJ;CNPJ;182123
31/05/2023;40867163;N26 SCD;PF;e-mail;26136
31/01/2023;40867163;N26 SCD;PF;Aleatoria;32922
30/06/2023;24799033;CCLA VALE DO PARANAAçBA;PF;e-mail;720
31/05/2023;5494591;COOP CRESOL NASCENTE;PF;e-mail;397
30/04/2023;694389;CCLA SICOOB CREDICARU SC/RS;PF;Aleatoria;2564
28/02/2023;82527557;COOP SICREDI FRONTEIR PR/SC/SP;PF;CPF;27665
30/04/2023;41805003;CCLA ALTO SAO FRANCISCO;PF;e-mail;743
31/07/2023;3793242;COOP SICREDI SUL SC;PJ;Aleatoria;3289
31/03/2023;5856736;SICOOB EMPRESARIAL;PF;Celular;680
31/03/2023;9488496;COOP CRESOL SAO JOAO DO SUL;PF;Aleatoria;258
31/08/2023;24830879;CCLA VALE DO ARAGUAIA;PJ;Celular;189
31/05/2023;42873828;CC AGROCREDI LTDA;PJ;Celular;1910
31/01/2023;66259110;CC CREDIBAM LTDA;PF;Celular;1487
30/06/2023;71328769;SICOOB COCRED CC;PJ;CNPJ;8901
30/06/2023;2232383;CCLA CIRCUITO CAMPOS VERTENTES;PJ;Aleatoria;764
31/08/2023;16501555;STONE IP SA;PJ;e-mail;112707
31/01/2023;2179673;CECM MAD OURINHOS;PJ;e-mail;65
31/08/2023;804046;COOP CREDICAPI LTDA - SICOOB CREDICAPI;PF;e-mail;325
31/08/2023;1727929;CC UNICRED EVOLUCAO LTDA;PJ;Celular;589
28/02/2023;1090027;CECMM CATEG AFINS-UNICRED MULTIPLO VALOR;PF;Celular;601
31/05/2023;2015588;CCLA DO CENTRO SUL RONDONIENSE;PJ;Aleatoria;1508
30/06/2023;24830879;CCLA VALE DO ARAGUAIA;PF;Aleatoria;880
31/03/2023;71261184;CCLA REGIAO DO CAPARAAì;PF;e-mail;379
30/04/2023;966246;CC CREDICERIPA;PJ;CNPJ;4638
31/03/2023;2072790;CECM SICOOB CREDSAUDE;PJ;Celular;19
31/03/2023;64480833;CCLA MARTINHO CAMPOS;PJ;Aleatoria;49
31/03/2023;35210410;ONEKEY PAYMENTS;PF;Aleatoria;14
31/08/2023;87900601;COOP SICREDI BOTUCARAAç RS/MG;PJ;Aleatoria;1490
31/07/2023;74064502;CC UNICRED VALOR CAPITAL LTDA - UNICRED VALOR CAPITAL;PF;Aleatoria;2989
28/02/2023;4833655;CECM SICOOB METALCRED;PJ;CNPJ;212
31/07/2023;31752308;PHI PAGAMENTOS;PF;e-mail;2217
31/08/2023;35810871;Z1 IP LTDA;PF;CPF;283379
30/04/2023;84974278;COOP SICREDI IGUACU PR/SC/SP;PJ;Aleatoria;2986
30/04/2023;3612764;COOP FRONTEIRAS;PF;e-mail;1515
31/01/2023;14388334;PARANA BCO SA;PF;Aleatoria;673
31/05/2023;3793242;COOP SICREDI SUL SC;PF;Celular;9743
28/02/2023;2466552;CC SICOOB VALE SUL;PJ;e-mail;1190
30/04/2023;30723871;BANQI;PF;CPF;137492
30/04/2023;915950;CECM SICOOB COOPERCREDI - SP;PF;e-mail;1
28/02/2023;5158093;CCLA REG LESTE BACIA RIO DOCE;PJ;e-mail;264
31/03/2023;36900256;CCM MED EMP MT;PF;CPF;3092
31/03/2023;30980539;U4C INSTITUICAO DE PAGAMENTO SA;PJ;CNPJ;409
31/03/2023;40867163;N26 SCD;PF;Aleatoria;63028
31/07/2023;90400888;BCO SANTANDER (BRASIL) SA;PF;CPF;8768158
31/03/2023;37442605;COOP SICREDI GRANDES RIOS;PJ;e-mail;1188
31/03/2023;25798596;CC CREDIVAR;PJ;Celular;1944
28/02/2023;17819084;PAGCERTO;PF;Aleatoria;105
31/07/2023;41805003;CCLA ALTO SAO FRANCISCO;PJ;Celular;435
31/03/2023;28127603;BCO BANESTES SA;PJ;CNPJ;13624
31/05/2023;8044854;CC DO CENTRO DO ESTADO DE RONDAîNIA;PF;Celular;10719
31/01/2023;23949522;CC CREDICARPA;PF;Celular;1149
30/04/2023;18966739;CC COPERSUL LTDA;PF;Aleatoria;721
31/07/2023;21661202;CC CREDICAMPO LTDA;PJ;e-mail;142
31/01/2023;17184037;BCO MERCANTIL DO BRASIL SA;PJ;e-mail;267
31/01/2023;2000895;CECM SERV POD JUD TCE ORG PUBL MUN EST FED RJ;PF;e-mail;656
30/06/2023;3862898;CCLA EMPREG DOS CORREIOS - SICOOB COOPERCORREIOS;PF;e-mail;910
30/06/2023;42934794;CC CREDIPIMENTA;PF;Celular;322
31/07/2023;1559914;CCLA LESTE E NORDESTE MINEIRO;PJ;e-mail;511
31/07/2023;7318874;COOP  SICOOB MADIO OESTE;PJ;Aleatoria;401
31/05/2023;75847;CC UNICRED CENTRO-SUL LTDA - UNICRED CENTRO-SUL;PF;e-mail;2128
30/06/2023;72257793;SICREDI CEARAÅ;PF;e-mail;4137
31/05/2023;53236808;CCLA DE ARARAQUARA E REGIAO;PF;Aleatoria;599
31/03/2023;2057584;CC SICOOB SERTAO;PF;Celular;5569
31/05/2023;17819084;PAGCERTO;PF;Celular;3
31/08/2023;2038232;BANCO SICOOB SA;PJ;CNPJ;569
30/04/2023;35210410;ONEKEY PAYMENTS;PJ;Aleatoria;13
31/03/2023;7509426;COOP CRESOL XANXERE;PJ;e-mail;58
28/02/2023;71392047;CC MONTECREDI LTDA;PJ;Celular;133
31/08/2023;33615055;CCLA ANAÅPOLIS E REGIAO;PJ;CNPJ;1316
30/06/2023;4862600;PORTOSEG SA CFI;PF;CPF;273
31/05/2023;11581339;BMP SCMEPP LTDA;PJ;e-mail;1551
31/03/2023;1073966;CCR DE ABELARDO LUZ;PJ;Aleatoria;128
31/01/2023;87067757;COOP SICREDI CENTRO SERRA;PF;CPF;13045
31/03/2023;81367880;CCLA SUL CATARINENSE;PJ;Aleatoria;959
31/05/2023;15357060;BCO WOORI BANK DO BRASIL SA;PJ;Aleatoria;1
30/04/2023;7206072;COOP SICREDI NOVOS HORIZONTES;PJ;CNPJ;4079
30/04/2023;707903;CC VALE DO CANOAS;PF;Aleatoria;393
31/07/2023;40473435;REPASSES FINANCEIROS E SOLUCOES TECNOLOGICAS IP SA;PF;Celular;16
31/01/2023;10218474;CIVIA COOP CRED;PF;Celular;9441
31/05/2023;71328769;SICOOB COCRED CC;PJ;Aleatoria;2111
30/06/2023;9463721;COOP CRESOL JACINTO MACHADO;PF;Celular;662
31/05/2023;31815293;SICOOB NORTE;PJ;Celular;22
31/08/2023;4013172;CC SICOOB 3 COLINAS;PF;Celular;1815
31/07/2023;81011686;CC DO NORTE CATARINENSE E SUL PARANAENSE;PF;CPF;7411
31/05/2023;1110032;CCPIMAD E LA MINAS - ES LTDA - UNICRED MINAS - ES;PJ;Celular;3
31/08/2023;32983165;COOP SICREDI VL DO CERRADO;PF;Aleatoria;15500
28/02/2023;62073200;BOFA MERRILL LYNCH BM SA;PJ;Aleatoria;5
31/03/2023;7318874;COOP  SICOOB MADIO OESTE;PJ;Aleatoria;323
30/06/2023;8044854;CC DO CENTRO DO ESTADO DE RONDAîNIA;PF;Aleatoria;6406
30/06/2023;1090027;CECMM CATEG AFINS-UNICRED MULTIPLO VALOR;PJ;Celular;68
31/03/2023;81607046;CCLAA SAO MIGUEL DO OESTE;PJ;Aleatoria;1690
30/04/2023;416968;BANCO INTER;PJ;e-mail;98600
30/04/2023;329598;AçNDIGO INVESTIMENTOS DTVM LTDA;PF;Aleatoria;17
30/04/2023;7122321;CC INTEGRADO - SICOOB INTEGRADO;PJ;Celular;1318
31/01/2023;81099491;COOP SICREDI VALE DO PIQUIRI;PF;e-mail;12788
31/08/2023;53623781;CC COOPCRED;PF;Aleatoria;1062
30/04/2023;2883398;CC VALE ITAJAAç E ITAPOCAö;PJ;CNPJ;1304
31/08/2023;4853988;COOP SICREDI BANDEIRANTES;PF;Celular;529
31/05/2023;81014060;CCLAA ITAIPU SICOOB CREDITAIPU;PF;e-mail;2462
31/07/2023;89990501;COOP SICREDI IBIRAIARAS RS/MG;PJ;Aleatoria;1823
28/02/2023;19962468;COOP SICREDI COOABCRED RS;PF;CPF;683
31/08/2023;37880206;CORA SCD SA;PJ;CNPJ;265344
30/06/2023;62109566;CREDISAN CC;PJ;CNPJ;737
